Date,PortfolioValue,AAPL,TSLA,MSTR,GME,AMZN,MSFT,NVDA,META,UNH,V,JPM,IBKR,RBLX,DKNG,CELH,SOFI,HOOD,ABNB,PEP,COST,AMD,GOOG,MRK,CSCO,WMT,BA,C,DIS,CRM,AMGN,LOW,GS,WBA,PYPL,ADBE,NKE,ORCL,TXN,PFE,INTC,BKNG,GE,UPS,T,VRTX,MDT,CVX,ABBV,MCD,BLK,FDX,CAT,ZM,TEAM,DDOG,SHOP,LYFT,UBER,TWLO,DOCU,RIVN,F,GM,XOM,OXY,PSX,APA,WBD,SBUX,BK,MS,ETSY,PANW,ZS,ANET,LULU,DE,SPOT,CHTR,MAR,HON,NOW,ADP,TMO,AVGO,KLAC,MPC,DFS,MTCH,EBAY,ALGN,CRWD,DD,GLW,VRSK,ILMN,REGN,SWKS,FTNT,ROST,BBY,AES,DRI,ULTA,IDXX,APPF,INSM,FND,RUN,BL,FOUR,ESTC,NEOG,RGEN,VRT,MGNI,LMND,WOLF,XLF,XLK,XLY,XLE,XLV,XLI,XLB,XLU,XME,XOP,XRT,SPY,QQQ,IVV,VTI,IWM,DIA
2024-07-02,6126301.859773636,3.08%,0.00%,0.00%,0.00%,0.00%,5.61%,6.24%,0.00%,8.29%,0.00%,0.00%,11.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.62%,0.00%,0.00%,4.28%,0.00%,15.40%,0.00%,0.00%,0.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.07%,3.44%,0.00%,0.00%,3.91%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.42%,0.00%,0.00%,0.00%,0.00%,1.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.90%,4.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-03,6116955.702758789,3.90%,0.00%,0.00%,0.00%,0.00%,4.87%,6.98%,0.00%,8.20%,0.00%,0.00%,10.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.08%,0.00%,0.00%,3.05%,0.00%,15.37%,0.00%,0.00%,0.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.28%,0.00%,8.76%,3.43%,0.00%,0.00%,3.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.17%,0.00%,0.00%,0.00%,0.00%,1.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.73%,5.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-05,6143285.844551086,4.03%,0.00%,0.00%,0.00%,0.00%,4.17%,6.88%,0.00%,8.06%,0.00%,0.00%,9.15%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.08%,0.00%,0.00%,3.28%,0.00%,15.50%,0.00%,0.00%,0.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.51%,0.00%,8.74%,3.38%,0.00%,0.00%,3.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.45%,0.00%,0.00%,0.00%,0.00%,0.78%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.02%,5.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-08,6201131.638591766,4.15%,0.00%,0.00%,0.00%,0.00%,4.62%,6.80%,0.00%,7.99%,0.00%,0.00%,8.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.01%,0.00%,0.11%,3.31%,0.00%,16.32%,0.00%,0.00%,0.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.52%,0.00%,8.56%,3.29%,0.00%,0.00%,3.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.15%,0.00%,0.00%,0.00%,0.00%,1.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.96%,4.92%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-09,6241051.691127777,4.32%,0.00%,0.00%,0.00%,0.00%,4.30%,6.75%,0.00%,8.26%,0.00%,0.00%,8.58%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.48%,0.00%,0.36%,3.28%,0.00%,16.59%,0.00%,0.00%,0.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.24%,0.00%,8.15%,3.16%,0.00%,0.00%,3.74%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.17%,0.00%,0.00%,0.00%,0.00%,0.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.24%,5.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-10,6301843.509529114,4.12%,0.00%,0.00%,0.00%,0.00%,4.29%,6.42%,0.00%,8.11%,0.00%,0.00%,8.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.78%,0.00%,0.44%,3.14%,0.00%,16.27%,0.00%,0.00%,0.74%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.41%,0.00%,8.29%,3.18%,0.00%,0.00%,3.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.13%,0.00%,0.00%,0.00%,0.00%,0.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.96%,6.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-11,6242166.376216888,3.60%,0.00%,0.00%,0.00%,0.00%,4.88%,5.82%,0.00%,8.03%,0.00%,0.00%,7.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,3.84%,0.00%,16.81%,0.00%,0.00%,0.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.15%,0.00%,7.74%,3.36%,0.00%,0.00%,4.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.31%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.78%,0.00%,0.00%,0.00%,0.00%,1.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.65%,5.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-12,6256781.596229553,3.91%,0.00%,0.00%,0.00%,0.00%,3.88%,5.98%,0.00%,8.27%,0.00%,0.00%,7.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.24%,0.00%,0.00%,0.00%,3.30%,0.00%,16.05%,0.00%,0.00%,0.79%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.74%,3.38%,0.00%,0.00%,4.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.79%,0.00%,0.00%,0.00%,0.00%,1.28%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.88%,6.51%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.11%,1.03%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.74%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-15,6287512.785455704,3.88%,0.00%,0.38%,0.00%,0.00%,3.57%,5.77%,0.00%,6.72%,0.00%,0.00%,8.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.85%,0.00%,15.98%,0.00%,0.00%,0.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.31%,3.42%,0.00%,0.00%,4.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.49%,0.00%,0.00%,0.00%,0.00%,0.00%,0.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.53%,0.00%,0.00%,0.00%,0.00%,0.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.73%,6.94%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.06%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-16,6331380.578430176,3.97%,0.00%,0.91%,0.00%,0.00%,2.62%,5.55%,0.00%,7.34%,0.00%,0.00%,7.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.90%,0.00%,15.93%,0.00%,0.00%,0.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.72%,3.81%,0.00%,0.00%,6.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.63%,0.00%,0.00%,0.00%,0.00%,0.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.38%,7.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.10%,0.00%,0.00%,0.00%,0.00%,0.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-17,6344341.968580246,3.82%,0.00%,0.82%,0.00%,0.00%,4.27%,4.62%,0.00%,8.01%,0.00%,0.00%,8.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.76%,0.00%,15.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.62%,3.37%,0.00%,0.00%,6.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.63%,0.00%,0.00%,0.00%,0.00%,1.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.47%,5.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.23%,1.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-18,6293592.44118309,3.18%,0.00%,0.62%,0.00%,0.00%,3.56%,5.68%,0.00%,7.69%,0.00%,0.00%,6.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.89%,0.00%,16.21%,0.00%,0.00%,0.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.20%,0.00%,9.60%,3.33%,0.00%,0.00%,4.98%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.65%,0.00%,0.00%,0.00%,0.00%,0.97%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.90%,6.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,1.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-19,6262795.479804993,2.79%,0.00%,1.34%,0.00%,0.00%,3.19%,4.69%,0.00%,7.68%,0.00%,0.00%,6.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.43%,0.00%,0.00%,1.62%,0.00%,15.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.11%,0.00%,9.36%,4.66%,0.00%,0.00%,6.86%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.66%,0.00%,0.00%,0.00%,0.00%,1.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.53%,6.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.15%,1.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-22,6261133.670082092,2.42%,0.00%,1.49%,0.00%,0.00%,2.82%,4.74%,0.00%,7.80%,0.00%,0.00%,6.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.29%,0.00%,0.00%,1.16%,0.00%,15.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.42%,0.00%,7.95%,4.92%,0.00%,0.00%,7.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.75%,0.00%,0.00%,0.00%,0.00%,0.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.57%,6.58%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.28%,1.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.13%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-23,6245337.738142014,2.24%,0.00%,1.30%,0.00%,0.00%,3.34%,4.23%,0.00%,7.42%,0.00%,0.00%,6.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.23%,0.00%,0.00%,0.97%,0.00%,16.51%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.24%,0.00%,0.00%,1.61%,0.00%,7.01%,4.52%,0.00%,0.00%,7.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.87%,0.00%,0.00%,0.00%,0.00%,1.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.37%,5.98%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,1.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-24,6233793.459512711,1.76%,0.00%,1.47%,0.00%,0.00%,2.65%,3.72%,0.00%,7.49%,0.00%,0.00%,5.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.73%,0.00%,0.00%,1.42%,0.00%,16.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.22%,0.00%,0.00%,0.03%,0.00%,7.49%,4.69%,0.00%,0.00%,8.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.34%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.09%,0.00%,0.00%,0.00%,0.00%,0.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.11%,6.39%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-25,6221003.324804306,2.46%,0.00%,1.37%,0.00%,0.00%,1.09%,3.56%,0.00%,6.88%,0.00%,0.00%,5.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.26%,0.07%,0.00%,0.00%,1.12%,0.00%,16.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.62%,0.00%,0.00%,1.15%,0.00%,7.93%,5.07%,0.00%,0.00%,9.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.44%,0.00%,0.00%,0.00%,0.08%,1.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.95%,5.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.30%,1.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-26,6240734.043844223,2.38%,0.00%,1.71%,0.00%,0.00%,0.45%,3.29%,0.00%,7.78%,0.00%,0.00%,5.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.32%,1.22%,0.00%,0.00%,0.53%,0.00%,15.15%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.47%,0.00%,0.00%,1.65%,0.00%,7.38%,5.71%,0.00%,0.00%,9.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.28%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.16%,0.00%,0.00%,0.00%,0.28%,1.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.82%,6.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.87%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2024-07-29,6217700.483818054,2.55%,0.00%,1.24%,0.00%,0.00%,1.41%,3.55%,0.00%,7.48%,0.00%,0.00%,5.87%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.67%,0.02%,0.00%,0.00%,1.96%,0.00%,15.48%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.54%,0.00%,0.00%,1.77%,0.00%,7.10%,5.29%,0.00%,0.00%,7.31%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.22%,0.00%,0.00%,0.00%,0.00%,2.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.49%,6.22%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
