Date,PortfolioValue,AAPL,TSLA,MSTR,GME,AMZN,MSFT,NVDA,META,UNH,V,JPM,IBKR,RBLX,DKNG,CELH,SOFI,HOOD,ABNB,PEP,COST,AMD,GOOG,MRK,CSCO,WMT,BA,C,DIS,CRM,AMGN,LOW,GS,WBA,PYPL,ADBE,NKE,ORCL,TXN,PFE,INTC,BKNG,GE,UPS,T,VRTX,MDT,CVX,ABBV,MCD,BLK,FDX,CAT,ZM,TEAM,DDOG,SHOP,LYFT,UBER,TWLO,DOCU,RIVN,F,GM,XOM,OXY,PSX,APA,WBD,SBUX,BK,MS,ETSY,PANW,ZS,ANET,LULU,DE,SPOT,CHTR,MAR,HON,NOW,ADP,TMO,AVGO,KLAC,MPC,DFS,MTCH,EBAY,ALGN,CRWD,DD,GLW,VRSK,ILMN,REGN,SWKS,FTNT,ROST,BBY,AES,DRI,ULTA,IDXX,APPF,INSM,FND,RUN,BL,FOUR,ESTC,NEOG,RGEN,VRT,MGNI,LMND,WOLF,XLF,XLK,XLY,XLE,XLV,XLI,XLB,XLU,XME,XOP,XRT,SPY,QQQ,IVV,VTI,IWM,DIA
2021-10-01,6104124.30046463,0.00%,0.00%,0.00%,0.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.12%,0.00%,0.00%,0.00%,0.00%,19.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.96%,0.00%,0.00%,0.00%,0.00%,12.69%,0.00%,13.14%,0.00%,0.00%,0.00%,0.00%,6.20%,0.00%,0.00%,0.00%,1.81%,1.44%,0.00%,0.00%,0.00%,0.00%,8.31%,2.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.38%,0.00%,0.00%,4.60%,0.00%,3.56%,3.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.26%,1.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.22%,0.00%,0.00%,9.86%,0.00%,0.00%,6.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-04,6031410.969419479,0.00%,0.00%,0.00%,0.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.11%,0.00%,0.00%,0.00%,0.00%,19.58%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.96%,0.00%,0.00%,0.00%,0.00%,12.78%,0.00%,13.14%,0.00%,0.00%,0.00%,0.00%,6.30%,0.00%,0.00%,0.00%,1.82%,1.46%,0.00%,0.00%,0.00%,0.00%,8.20%,1.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.00%,0.00%,4.57%,0.00%,3.48%,2.96%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.33%,1.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.22%,0.00%,0.00%,10.11%,0.00%,0.00%,6.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-05,6089094.007152557,0.00%,0.00%,0.00%,0.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.37%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,19.02%,0.00%,0.00%,10.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.10%,0.00%,0.00%,0.00%,0.00%,9.67%,0.00%,9.13%,0.00%,0.00%,0.00%,0.00%,4.23%,0.00%,0.00%,0.00%,0.91%,0.00%,0.00%,0.00%,0.00%,0.00%,8.52%,2.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.30%,0.00%,2.03%,0.62%,0.00%,2.85%,2.23%,0.00%,0.00%,0.00%,0.00%,3.43%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.93%,0.00%,0.00%,0.00%,0.00%,0.00%,1.92%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.08%,0.00%,0.00%,4.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-06,6098595.775503159,0.00%,0.00%,0.00%,0.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.91%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.44%,17.25%,0.00%,0.00%,10.94%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.40%,0.00%,0.00%,0.00%,0.00%,7.78%,0.00%,9.01%,0.00%,0.00%,0.00%,0.00%,3.42%,0.00%,0.00%,0.00%,0.00%,0.77%,0.00%,0.00%,0.00%,0.00%,8.17%,2.15%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.00%,1.49%,0.00%,0.00%,3.35%,2.04%,0.00%,0.00%,0.00%,0.00%,3.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.12%,0.00%,0.00%,0.00%,0.00%,0.00%,3.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.35%,0.00%,0.00%,4.88%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-07,6150267.066865921,0.00%,0.00%,0.00%,0.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.44%,17.24%,0.00%,0.00%,11.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.40%,0.00%,0.00%,0.00%,0.00%,7.80%,0.00%,9.09%,0.00%,0.00%,0.00%,0.00%,3.45%,0.00%,0.00%,0.00%,0.00%,0.76%,0.00%,0.00%,0.00%,0.00%,8.05%,2.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.40%,0.00%,1.47%,0.00%,0.00%,3.37%,2.07%,0.00%,0.00%,0.00%,0.00%,2.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.13%,0.00%,0.00%,0.00%,0.00%,0.00%,3.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.26%,0.00%,0.00%,4.94%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-08,6117442.414281845,0.00%,0.00%,0.00%,0.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.19%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.32%,19.61%,0.00%,0.00%,10.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.40%,0.00%,0.00%,0.00%,0.00%,10.13%,0.00%,8.42%,0.00%,0.00%,0.00%,0.00%,1.46%,0.00%,0.00%,0.00%,0.00%,0.16%,0.00%,0.00%,0.00%,0.00%,8.35%,1.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.47%,0.00%,2.72%,0.83%,0.00%,2.68%,2.77%,0.00%,0.00%,0.00%,0.00%,0.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.29%,0.00%,0.00%,2.81%,0.00%,0.00%,0.00%,6.90%,0.00%,0.00%,3.91%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-11,6085658.970808029,0.00%,0.00%,0.00%,0.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.51%,20.00%,0.00%,0.00%,10.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.69%,0.00%,0.00%,0.00%,0.00%,10.13%,0.00%,8.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.32%,2.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.61%,0.00%,3.17%,0.00%,0.00%,3.44%,2.28%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.63%,0.00%,0.00%,0.00%,0.00%,0.00%,5.04%,0.00%,0.00%,1.45%,0.00%,0.00%,0.00%,3.51%,1.07%,0.00%,3.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-12,6096368.761619568,0.00%,0.00%,0.00%,0.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.81%,18.49%,0.00%,0.00%,9.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.28%,0.00%,7.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.60%,2.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.80%,0.00%,3.61%,0.00%,0.00%,2.98%,2.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.95%,0.00%,0.00%,0.00%,0.00%,0.00%,5.96%,0.00%,0.00%,1.05%,0.00%,0.00%,0.00%,2.99%,0.46%,0.00%,4.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-13,6124278.218326569,0.00%,0.00%,0.00%,0.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.83%,18.33%,0.00%,0.00%,9.41%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.32%,0.00%,7.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.76%,2.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.83%,0.00%,3.58%,0.00%,0.00%,2.96%,2.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.94%,0.00%,0.00%,0.00%,0.00%,0.00%,5.90%,0.00%,0.00%,1.04%,0.00%,0.00%,0.00%,3.01%,0.47%,0.00%,4.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-14,6157113.779003143,0.00%,0.00%,0.00%,0.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.87%,18.45%,0.00%,0.00%,9.28%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.15%,0.00%,7.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.71%,2.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.81%,0.00%,3.64%,0.00%,0.00%,2.94%,2.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.96%,0.00%,0.00%,0.00%,0.00%,0.00%,5.97%,0.00%,0.00%,1.05%,0.00%,0.00%,0.00%,3.03%,0.47%,0.00%,4.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-15,6167925.60338974,0.00%,0.00%,0.00%,0.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.81%,18.49%,0.00%,0.00%,9.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.14%,0.00%,7.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.76%,2.19%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.80%,0.00%,3.67%,0.00%,0.00%,2.96%,2.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.92%,0.00%,0.00%,0.00%,0.00%,0.00%,6.05%,0.00%,0.00%,1.05%,0.00%,0.00%,0.00%,3.02%,0.47%,0.00%,4.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-18,6207948.434181213,0.00%,0.00%,0.00%,0.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.67%,18.76%,0.00%,0.00%,9.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.19%,0.00%,7.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.81%,2.22%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.79%,0.00%,3.67%,0.00%,0.00%,2.98%,2.74%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.89%,0.00%,0.00%,0.00%,0.00%,0.00%,6.01%,0.00%,0.00%,1.05%,0.00%,0.00%,0.00%,2.97%,0.47%,0.00%,4.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-19,6259093.410705566,0.00%,0.00%,0.00%,0.41%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.10%,20.00%,0.00%,0.00%,7.92%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.22%,0.00%,5.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.98%,4.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.74%,0.00%,8.28%,0.00%,0.00%,1.27%,2.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.41%,0.00%,0.00%,0.00%,0.00%,0.00%,3.07%,0.00%,0.00%,1.80%,0.00%,0.00%,0.00%,5.13%,0.00%,0.00%,4.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-20,6306434.597434998,0.00%,0.00%,0.00%,0.41%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.47%,20.00%,0.00%,0.00%,8.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.41%,0.00%,6.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.60%,4.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.53%,0.00%,9.15%,0.00%,0.00%,1.54%,2.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.27%,0.00%,0.00%,0.00%,0.00%,0.00%,2.13%,0.00%,0.00%,1.67%,0.00%,0.00%,0.00%,6.21%,0.00%,0.00%,4.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-21,6343491.890419006,0.00%,0.00%,0.00%,0.37%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.13%,20.00%,0.00%,0.00%,8.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.51%,0.00%,6.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.91%,3.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.46%,0.00%,9.76%,0.00%,0.00%,1.01%,3.58%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.05%,0.00%,0.00%,0.00%,7.95%,0.00%,0.00%,5.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-22,6384121.838630676,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.48%,20.00%,0.00%,0.00%,8.85%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.90%,0.00%,6.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.67%,3.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.60%,0.00%,8.32%,0.00%,0.00%,0.94%,3.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.90%,0.00%,0.00%,1.98%,0.00%,0.00%,0.00%,7.12%,0.00%,0.00%,5.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-25,6418629.700077057,0.00%,0.00%,0.00%,0.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.18%,20.00%,0.00%,0.00%,9.36%,0.00%,0.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.19%,0.00%,6.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.94%,3.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.79%,0.00%,7.32%,0.00%,0.00%,0.96%,3.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.43%,0.00%,0.00%,0.00%,0.00%,0.00%,1.11%,0.00%,0.00%,2.53%,0.00%,0.00%,0.00%,6.36%,0.00%,0.00%,5.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-26,6405815.052055359,0.00%,0.00%,0.00%,0.36%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.33%,20.00%,0.00%,0.00%,9.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.17%,0.00%,6.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.15%,3.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.98%,0.00%,6.00%,0.00%,0.00%,0.00%,3.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.40%,0.00%,0.00%,0.00%,0.00%,0.00%,3.28%,0.00%,0.00%,1.64%,0.00%,0.00%,0.00%,5.08%,0.00%,0.00%,4.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2021-10-27,6337076.527454376,0.00%,0.00%,0.00%,0.36%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.05%,20.00%,0.00%,0.00%,12.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.79%,0.00%,5.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.67%,2.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.76%,0.00%,5.93%,0.00%,0.00%,1.04%,3.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.99%,0.00%,0.00%,0.00%,0.00%,0.00%,1.71%,0.00%,0.00%,1.25%,0.29%,0.00%,0.00%,6.76%,0.10%,0.00%,4.91%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
